card_id,playerClass,type,name,set,text,mana cost,attack,health,rarity,collectible,flavor,sentiment
OG_293,DRUID,MINION,Dark Arakkoa,OG,"[x]<b>Taunt</b>
<b>Battlecry:</b> Give your C'Thun
+3/+3 <i>(wherever it is).</i>",6,5,7,COMMON,TRUE,There's a whole gradient of Arakkoa! This one is on the darker side.,neutral
AT_067,WARRIOR,MINION,Magnataur Alpha,TGT,"Also damages the minions next to whomever
he attacks.",4,5,3,EPIC,TRUE,Playing him also gets you into the Magnataur Beta.,very positive
CFM_643,WARRIOR,MINION,Hobart Grapplehammer,GANGS,<b>Battlecry:</b> Give all weapons in your hand and deck +1 Attack.,2,2,2,LEGENDARY,TRUE,Grapplehammer is the horrible mind behind the Automatic Piranaha Launcher (banned in 7 districts)!,very negative
AT_038,DRUID,MINION,Darnassus Aspirant,TGT,"<b>Battlecry:</b> Gain an empty Mana Crystal.
<b>Deathrattle:</b> Lose a Mana Crystal.",2,2,3,RARE,TRUE,"She loves mana crystals, she hates mana crystals.   So fickle!",very positive
CFM_611,WARLOCK,SPELL,Bloodfury Potion,GANGS,"[x]Give a minion +3 Attack.
If it's a Demon, also
give it +3 Health.",3,0,0,RARE,TRUE,You know what really makes my blood boil? The skyrocketing price of Bloodfury potions!,very positive
EX1_048,NEUTRAL,MINION,Spellbreaker,EXPERT1,<b>Battlecry:</b> <b>Silence</b> a minion.,4,4,3,COMMON,TRUE,Spellbreakers can rip enchantments from magic-wielders.  The process is painless and can be performed on an outpatient basis.,negative
EX1_021,NEUTRAL,MINION,Thrallmar Farseer,EXPERT1,<b>Windfury</b>,3,2,3,COMMON,TRUE,"He's stationed in the Hellfire Peninsula, but he's hoping for a reassignment closer to Orgrimmar, or really anywhere the ground is less on fire.",neutral
CFM_713,DRUID,SPELL,Jade Blossom,GANGS,Summon a{1} {0} <b>Jade Golem</b>. Gain an empty Mana Crystal.,3,0,0,COMMON,TRUE,"Meditating under a jade blossom is said to grant you wisdom, unless you have a pollen allergy.",positive
EX1_319,WARLOCK,MINION,Flame Imp,EXPERT1,<b>Battlecry:</b> Deal 3 damage to your hero.,1,3,2,COMMON,TRUE,Imps like being on fire.  They just do.,positive
AT_007,MAGE,MINION,Spellslinger,TGT,<b>Battlecry:</b> Add a random spell to each player's hand.,3,3,4,COMMON,TRUE,"Does he sling spells, or do his spells linger about.  Who can say?",negative
FP1_002,NEUTRAL,MINION,Haunted Creeper,NAXX,<b>Deathrattle:</b> Summon two 1/1 Spectral Spiders.,2,1,2,COMMON,TRUE,Arachnofauxbia: Fear of fake spiders.,very negative
EX1_004,NEUTRAL,MINION,Young Priestess,EXPERT1,"At the end of your turn, give another random friendly minion +1 Health.",1,2,1,RARE,TRUE,She can't wait to learn Power Word: Fortitude Rank 2.,very positive
LOE_050,DRUID,MINION,Mounted Raptor,LOE,<b>Deathrattle:</b> Summon a random 1-Cost minion.,3,3,2,COMMON,TRUE,Clever girl!,very positive
KAR_037,NEUTRAL,MINION,Avian Watcher,KARA,"<b>Battlecry:</b> If you control a <b>Secret</b>, gain +1/+1
and <b>Taunt</b>.",5,3,6,RARE,TRUE,He mostly watches light romantic comedies.,neutral
AT_032,ROGUE,MINION,Shady Dealer,TGT,"<b>Battlecry:</b> If you have a Pirate, gain +1/+1.",3,4,3,RARE,TRUE,I have great deal for you... for 4 damage to your face!,very positive
EX1_402,WARRIOR,MINION,Armorsmith,EXPERT1,"Whenever a friendly minion takes damage, gain 1 Armor.",2,1,4,RARE,TRUE,She accepts guild funds for repairs!,positive
AT_082,NEUTRAL,MINION,Lowly Squire,TGT,<b>Inspire:</b> Gain +1 Attack.,1,1,2,COMMON,TRUE,But not the lowliest!,neutral
EX1_409,WARRIOR,SPELL,Upgrade!,EXPERT1,"If you have a weapon, give it +1/+1. Otherwise equip a 1/3 weapon.",1,0,0,RARE,TRUE,Easily worth 50 DKP.,very positive
AT_005,MAGE,SPELL,Polymorph: Boar,TGT,Transform a minion into a 4/2 Boar with <b>Charge</b>.,3,0,0,RARE,TRUE,It's always Huffer.,neutral
CS2_236,PRIEST,SPELL,Divine Spirit,CORE,Double a minion's Health.,2,0,0,COMMON,TRUE,Double the trouble. Double the fun!,very positive
AT_115,NEUTRAL,MINION,Fencing Coach,TGT,"<b>Battlecry:</b> The next time you use your Hero Power, it costs (2) less.",3,2,2,RARE,TRUE,"Good fencers make good neighbors, right?",positive
AT_075,PALADIN,MINION,Warhorse Trainer,TGT,Your Silver Hand Recruits have +1 Attack.,3,2,4,COMMON,TRUE,He doesn't even get Sundays off.  Every day he's hostling.,very negative
AT_012,PRIEST,MINION,Spawn of Shadows,TGT,<b>Inspire:</b> Deal 4 damage to each hero.,4,5,4,RARE,TRUE,What did you expect to happen?  He's a Spawn.  Of Shadows.,very positive
AT_050,SHAMAN,WEAPON,Charged Hammer,TGT,<b>Deathrattle:</b> Your Hero Power becomes 'Deal 2 damage.',4,2,0,EPIC,TRUE,You can only pick it up if you are worthy.,neutral
CFM_313,SHAMAN,SPELL,Finders Keepers,GANGS,<b>Discover</b> a card with <b>Overload</b>. <b>Overload:</b> (1),1,0,0,EPIC,TRUE,INFINITE LOOP!,very positive
EX1_133,ROGUE,WEAPON,Perdition's Blade,EXPERT1,<b>Battlecry:</b> Deal 1 damage. <b>Combo:</b> Deal 2 instead.,3,2,0,RARE,TRUE,Perdition's Blade is Ragnaros's back-up weapon while Sulfuras is in the shop.,positive
OG_122,NEUTRAL,MINION,"Mukla, Tyrant of the Vale",OG,<b>Battlecry:</b> Add 2 Bananas to your hand.,6,5,5,LEGENDARY,TRUE,Pro tip: DO NOT BOGART THE BANANAS.,negative
GVG_032,DRUID,MINION,Grove Tender,GVG,<b>Choose One -</b> Give each player a Mana Crystal; or Each player draws a card.,3,2,4,RARE,TRUE,Likes: Hiking and the great outdoors. Dislikes: Goblin shredders and sandals. (Cant find any that fit!).,neutral
EX1_006,NEUTRAL,MINION,Alarm-o-Bot,EXPERT1,"[x]At the start of your turn,
swap this minion with a
   random one in your hand.",3,0,3,RARE,TRUE,WARNING.  WARNING.  WARNING.,very negative
CFM_616,DRUID,SPELL,Pilfered Power,GANGS,Gain an empty Mana Crystal for each friendly minion.,3,0,0,EPIC,TRUE,"The Hozen don't get paid much, but at least they get to keep any excess mana.",neutral
CFM_668,NEUTRAL,MINION,Doppelgangster,GANGS,<b>Battlecry:</b> Summon 2 copies of this minion.,5,2,2,RARE,TRUE,"""Every me, get in here!""",very positive
KAR_063,SHAMAN,WEAPON,Spirit Claws,KARA,"[x]Has +2 Attack while you
have <b>Spell Damage</b>.",1,1,0,COMMON,TRUE,They'll be MUCH easier to use once they add the spirit<i>thumb</i>.,neutral
EX1_112,NEUTRAL,MINION,Gelbin Mekkatorque,PROMO,<b>Battlecry:</b> Summon an AWESOME invention.,6,6,6,LEGENDARY,TRUE,"He's the leader of the gnomes, and an incredible inventor.  He's getting better, too; He turns things into chickens WAY less than he used to.",very positive
NEW1_025,NEUTRAL,MINION,Bloodsail Corsair,EXPERT1,"[x]<b>Battlecry:</b> Remove
1 Durability from your
opponent's weapon.",1,1,2,RARE,TRUE,"Every pirate uses the same four digits to access Automated Gold Dispensers.  It's called the ""Pirate's Code"".",very positive
EX1_313,WARLOCK,MINION,Pit Lord,EXPERT1,<b>Battlecry:</b> Deal 5 damage to your hero.,4,5,6,EPIC,TRUE,"Mannoroth, Magtheridon, and Brutallus may be dead, but it turns out there are a LOT of pit lords.",neutral
OG_223,PALADIN,SPELL,Divine Strength,OG,Give a minion +1/+2.,1,0,0,COMMON,TRUE,Every year a few paladins get disqualified from the Westfall weight lifting championship for using Divine Strength.,very positive
AT_100,NEUTRAL,MINION,Silver Hand Regent,TGT,<b>Inspire:</b> Summon a 1/1 Silver Hand Recruit.,3,3,3,COMMON,TRUE,The Silver Hand is the best paladin organization.  The Argent Crusaders are super jealous.,very positive
GVG_065,NEUTRAL,MINION,Ogre Brute,GVG,50% chance to attack the wrong enemy.,3,4,4,COMMON,TRUE,Ogres have really terrible short-term chocolate.,very negative
CS2_187,NEUTRAL,MINION,Booty Bay Bodyguard,CORE,<b>Taunt</b>,5,5,4,COMMON,TRUE,You can hire him... until someone offers him enough gold to turn on you.,very negative
EX1_137,ROGUE,SPELL,Headcrack,EXPERT1,Deal $2 damage to the enemy hero. <b>Combo:</b> Return this to your hand next turn.,3,0,0,RARE,TRUE,"When all else fails, nothing beats a swift whack upside the head.",very negative
KAR_114,NEUTRAL,MINION,Barnes,KARA,<b>Battlecry:</b> Summon a 1/1 copy of a random minion in your deck.,4,3,4,LEGENDARY,TRUE,"He used to play every part, until Moroes confiscated his Orb of Deception.",very negative
GVG_052,WARRIOR,SPELL,Crush,GVG,"Destroy a minion. If you have a damaged minion, this costs (4) less.",7,0,0,EPIC,TRUE,"Using this card on your enemies is one of the best things in life, according to some barbarians.",very positive
EX1_134,ROGUE,MINION,SI:7 Agent,EXPERT1,<b>Combo:</b> Deal 2 damage.,3,3,3,RARE,TRUE,"The agents of SI:7 are responsible for Stormwind's covert activities.  Their duties include espionage, assassination, and throwing surprise birthday parties for the royal family.",positive
CS2_162,NEUTRAL,MINION,Lord of the Arena,CORE,<b>Taunt</b>,6,6,5,COMMON,TRUE,"He used to be a 2100+ rated arena player, but that was years ago and nobody can get him to shut up about it.",negative
GVG_100,WARLOCK,MINION,Floating Watcher,GVG,"Whenever your hero takes damage on your turn, gain +2/+2.",5,4,4,COMMON,TRUE,"""Evil Eye Watcher of Doom"" was the original name, but marketing felt it was a bit too aggressive.",neutral
GVG_102,NEUTRAL,MINION,Tinkertown Technician,GVG,"<b>Battlecry:</b> If you have a Mech, gain +1/+1 and add a <b>Spare Part</b> to your hand.",3,3,3,COMMON,TRUE,Won't you take me to... Tinkertown?,very negative
AT_068,WARRIOR,SPELL,Bolster,TGT,Give your <b>Taunt</b> minions +2/+2.,2,0,0,COMMON,TRUE,The best offense is a good defense.,very positive
OG_048,DRUID,SPELL,Mark of Y'Shaarj,OG,"Give a minion +2/+2.
If it's a Beast, draw
a card.",2,0,0,COMMON,TRUE,"Y'Shaarj had three sons: Mark, Theodore, and Chris.",positive
GVG_022,ROGUE,SPELL,Tinker's Sharpsword Oil,GVG,Give your weapon +3 Attack. <b>Combo:</b> Give a random friendly minion +3 Attack.,4,0,0,COMMON,TRUE,"""Get ready to strike oil!"" - Super-cheesy battle cry",very negative
GVG_007,MAGE,MINION,Flame Leviathan,GVG,"When you draw this, deal 2 damage to all characters.",7,7,7,LEGENDARY,TRUE,Mimiron likes to take the Flame Leviathan out on some sweet joyrides.,positive
EX1_295,MAGE,SPELL,Ice Block,EXPERT1,"<b>Secret:</b> When your hero takes fatal damage, prevent it and become <b>Immune</b> this turn.",3,0,0,EPIC,TRUE,"Ice is nice, and will suffice!",very positive
CS2_122,NEUTRAL,MINION,Raid Leader,CORE,Your other minions have +1 Attack.,3,2,2,FREE,TRUE,"""That's a 50 DKP minus!""",very negative
LOE_077,NEUTRAL,MINION,Brann Bronzebeard,LOE,Your <b>Battlecries</b> trigger twice.,3,2,4,LEGENDARY,TRUE,Contains 75% more fiber than his brother Magni!,very positive
OG_272,NEUTRAL,MINION,Twilight Summoner,OG,<b>Deathrattle:</b> Summon a 5/5 Faceless Destroyer.,4,1,1,EPIC,TRUE,"If you strike him down, he shall become more powerful than you can possibly imagine.",neutral
GVG_080,DRUID,MINION,Druid of the Fang,GVG,"<b>Battlecry:</b> If you have a Beast, transform this minion into a 7/7.",5,4,4,COMMON,TRUE,"The Druids of the Fang live in the Wailing Caverns. They wear cool snake shirts and tell snake jokes and say ""bro"" a lot.",positive
CFM_063,NEUTRAL,MINION,Kooky Chemist,GANGS,<b>Battlecry:</b> Swap the Attack and Health of a minion.,4,4,4,COMMON,TRUE,#abs,very negative
LOE_119,MAGE,MINION,Animated Armor,LOE,Your hero can only take 1 damage at a time.,4,4,4,RARE,TRUE,"Try putting it on.  Wait, let me get my camera.",negative
CFM_754,WARRIOR,MINION,Grimy Gadgeteer,GANGS,"At the end of your turn, give a random minion in your hand +2/+2.",4,4,3,COMMON,TRUE,"""You look like a Gadgetgun 3000-Mark IV man, am I right?""",very negative
EX1_508,NEUTRAL,MINION,Grimscale Oracle,CORE,Your other Murlocs have +1 Attack.,1,1,1,COMMON,TRUE,These are the brainy murlocs.  It turns out that doesnt mean much.,neutral
LOE_107,NEUTRAL,MINION,Eerie Statue,LOE,Cant attack unless its the only minion in the battlefield.,4,7,7,RARE,TRUE,"Don't blink!  Don't turn your back, don't look away, and DON'T BLINK.",very negative
CFM_656,NEUTRAL,MINION,Streetwise Investigator,GANGS,<b>Battlecry:</b> Enemy minions lose <b>Stealth</b>.,5,4,6,COMMON,TRUE,"""Hmmmm  Call it a hunch, but I'm starting to think that there may be some kind of criminal activity going on in Gadgetzan.""",neutral
NEW1_026,NEUTRAL,MINION,Violet Teacher,EXPERT1,"Whenever you cast a spell, summon a 1/1 Violet Apprentice.",4,3,5,RARE,TRUE,"If you don't pay attention, you may be turned into a pig.  And then you get your name on the board.",neutral
GVG_066,SHAMAN,MINION,Dunemaul Shaman,GVG,"<b>Windfury, Overload:</b> (1)
50% chance to attack the wrong enemy.",4,5,4,RARE,TRUE,He just closes his eyes and goes for it. Raarararrrarar!,very positive
OG_023,SHAMAN,SPELL,Primal Fusion,OG,Give a minion +1/+1 for each of your Totems.,1,0,0,COMMON,TRUE,Golce and Dabbana have a new line of Earth Totems available at vendors everywhere this holiday season.,very positive
EX1_025,NEUTRAL,MINION,Dragonling Mechanic,CORE,<b>Battlecry:</b> Summon a 2/1 Mechanical Dragonling.,4,2,4,COMMON,TRUE,She is still working on installing the rocket launcher add-on for Mr. Bitey.,positive
AT_121,NEUTRAL,MINION,Crowd Favorite,TGT,"Whenever you play a card with <b>Battlecry</b>, gain +1/+1.",4,4,4,EPIC,TRUE,The crowd ALWAYS yells lethal.,very positive
AT_048,SHAMAN,SPELL,Healing Wave,TGT,"Restore #7 Health. Reveal a minion in each deck. If yours costs more, Restore #14 instead.",3,0,0,RARE,TRUE,"Favored by shaman who study the art of restoration and healing, this spell would feel smug, if it had feelings.",neutral
EX1_537,HUNTER,SPELL,Explosive Shot,EXPERT1,Deal $5 damage to a minion and $2 damage to adjacent ones.,5,0,0,RARE,TRUE,"Pull the pin, count to 5, then shoot.  Then duck.",very negative
OG_312,WARRIOR,MINION,N'Zoth's First Mate,OG,<b>Battlecry:</b> Equip a 1/3 Rusty Hook.,1,1,1,COMMON,TRUE,"Hates when N'Zoth yells ""Ahoy Matey!!"", but there's not really much he can do about it.",negative
OG_061,HUNTER,SPELL,On the Hunt,OG,"Deal $1 damage.
Summon a 1/1 Mastiff.",1,0,0,COMMON,TRUE,The mastiff giggles if you don't hit any ducks.,positive
OG_337,NEUTRAL,MINION,Cyclopian Horror,OG,<b>Taunt</b>. <b>Battlecry:</b> Gain      +1 Health for each enemy minion.,4,3,3,EPIC,TRUE,What are the qualifications for being a 'Horror?'  Just how horrible do you have to be?,very negative
GVG_113,NEUTRAL,MINION,Foe Reaper 4000,GVG,Also damages the minions next to whomever it attacks.,8,6,9,LEGENDARY,TRUE,"Foe reaping is really not so different from harvest reaping, at the end of the day.",neutral
LOE_002,MAGE,SPELL,Forgotten Torch,LOE,Deal $3 damage. Shuffle a 'Roaring Torch' into your deck that deals 6 damage.,3,0,0,COMMON,TRUE,Why does a forgotten torch turn into a roaring torch with no provocation?  It's one of life's many mysteries.,very negative
AT_031,ROGUE,MINION,Cutpurse,TGT,"Whenever this minion attacks a hero, add the Coin to your hand.",2,2,2,RARE,TRUE,He has a giant collection of purses now.  One for every outfit!,very positive
CFM_310,SHAMAN,SPELL,Call in the Finishers,GANGS,Summon four 1/1 Murlocs.,4,0,0,COMMON,TRUE,When you really need a job done but you don't really care if it gets done right.,neutral
FP1_016,NEUTRAL,MINION,Wailing Soul,NAXX,<b>Battlecry: Silence</b> your other minions.,4,3,5,RARE,TRUE,"This soul just <i>wails</i> on you. Dang, soul, let up already.",very negative
AT_093,NEUTRAL,MINION,Frigid Snobold,TGT,<b>Spell Damage +1</b>,4,2,6,COMMON,TRUE,"Ironically, the natural enemy of the snobold is THE CANDLE.",neutral
OG_283,NEUTRAL,MINION,C'Thun's Chosen,OG,"[x]<b>Divine Shield</b>
<b>Battlecry:</b> Give your C'Thun
+2/+2 <i>(wherever it is).</i>",4,4,2,COMMON,TRUE,He gave her a promise ring and everything.,very positive
EX1_363,PALADIN,SPELL,Blessing of Wisdom,EXPERT1,"Choose a minion. Whenever it attacks, draw a card.",1,0,0,COMMON,TRUE,Apparently with wisdom comes the knowledge that you should probably be attacking every turn.,neutral
GVG_015,WARLOCK,SPELL,Darkbomb,GVG,Deal $3 damage.,2,0,0,COMMON,TRUE,"If you're looking to make an ""Emo"" deck, this card is perfect!",very positive
EX1_509,NEUTRAL,MINION,Murloc Tidecaller,EXPERT1,"Whenever you summon a Murloc, gain +1 Attack.",1,1,2,RARE,TRUE,This guy gets crazy strong at family reunions.,very positive
FP1_019,DRUID,SPELL,Poison Seeds,NAXX,Destroy all minions and summon 2/2 Treants to replace them.,4,0,0,COMMON,TRUE,"""Poisonseed Bagel"" is the least popular bagel at McTiggin's Druidic Bagel Emporium.",negative
AT_034,ROGUE,WEAPON,Poisoned Blade,TGT,Your Hero Power gives this weapon +1 Attack instead of replacing it.,4,1,0,EPIC,TRUE,How much more poisoned can a blade get?  The answer is a lot.  A lot more poisoned.,negative
CFM_343,DRUID,MINION,Jade Behemoth,GANGS,"[x]<b>Taunt</b>
<b>Battlecry:</b> Summon a{1}
{0} <b>Jade Golem</b>.",6,3,6,COMMON,TRUE,I think we should talk about the jade elephant in the room.,neutral
KAR_091,WARRIOR,SPELL,Ironforge Portal,KARA,"Gain 4 Armor.
Summon a random
4-Cost minion.",5,0,0,COMMON,TRUE,Come to beautiful Ironforge! Where irons are forged and the forges are iron!,very positive
EX1_029,NEUTRAL,MINION,Leper Gnome,EXPERT1,<b>Deathrattle:</b> Deal 2 damage to the enemy hero.,1,1,1,COMMON,TRUE,"He really just wants to be your friend, but the constant rejection is starting to really get to him.",neutral
EX1_084,WARRIOR,MINION,Warsong Commander,CORE,Your <b>Charge</b> minions have +1 Attack.,3,2,3,FREE,TRUE,The Warsong clan is <i>such drama</i>. It's really not worth it to become a commander.,negative
OG_151,NEUTRAL,MINION,Tentacle of N'Zoth,OG,<b>Deathrattle:</b> Deal 1 damage to all minions.,1,1,1,COMMON,TRUE,Because EVERYDAY is the Day of the Tentacle of N'zoth.,very positive
CS2_087,PALADIN,SPELL,Blessing of Might,CORE,Give a minion +3 Attack.,1,0,0,FREE,TRUE,"""As in, you MIGHT want to get out of my way."" - Toad Mackle, recently buffed.",neutral
DS1_233,PRIEST,SPELL,Mind Blast,CORE,Deal $5 damage to the enemy hero.,2,0,0,FREE,TRUE,This spell blasts you directly in the MIND.,very positive
OG_254,NEUTRAL,MINION,Eater of Secrets,OG,<b>Battlecry:</b> Destroy all enemy <b>Secrets</b>. Gain +1/+1 for each.,4,2,4,RARE,TRUE,You don't want to be around after it has eaten an explosive trap.  You thought Sludge Belcher was bad...,very negative
FP1_029,NEUTRAL,MINION,Dancing Swords,NAXX,<b>Deathrattle:</b> Your opponent draws a card.,3,4,4,COMMON,TRUE,They like to dance to reggae.,positive
CS2_075,ROGUE,SPELL,Sinister Strike,CORE,Deal $3 damage to the enemy hero.,1,0,0,FREE,TRUE,"There's something about this strike that just feels off.  Sinister, even.",very negative
AT_070,NEUTRAL,MINION,Skycap'n Kragg,TGT,"<b>Charrrrrge</b>
Costs (1) less for each friendly Pirate.",7,4,6,LEGENDARY,TRUE,What's more boss than riding a parrot with a jawbone for a shoulderpad while wielding a giant hook-lance-thing and wearing a pirate hat?  NOTHING.,very negative
EX1_124,ROGUE,SPELL,Eviscerate,EXPERT1,Deal $2 damage. <b>Combo:</b> Deal $4 damage instead.,2,0,0,COMMON,TRUE,There is a high cost to Eviscerating your opponent:  It takes a long time to get blood stains out of leather armor.,positive
KAR_065,DRUID,MINION,Menagerie Warden,KARA,<b>Battlecry:</b> Choose a friendly Beast. Summon a copy of it.,6,5,5,COMMON,TRUE,Please? Can I keep him? I promise to clean his cage <i>every day</i>.,very negative
